Kode,Penutupan,Sebelumnya,%Change,Open,High,Low,Volume,Online_Last_Date,Close_Online,Volume_Online_Latest,Return_4W,Return_13W,Return_26W,Return_52W,Return_YTD,Price_Source,Volume_Source,Snapshot_Updated_At
RGAS,150.0,140.0,7.14285714285714,140.0,172.0,126.0,191295300.0,2026-06-11,150.0,191295300.0,54.71350208327497,63.03143202690986,44.3992731562465,6.774112751916372,53.150741870643834,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RICY,69.0,72.0,-4.1666666666666625,72.0,75.0,68.0,528400.0,2026-06-11,69.0,528400.0,-31.68316831683168,-19.76744186046512,-20.68965517241379,81.57894736842107,-18.823529411764707,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RIGS,655.0,665.0,-1.5037593984962405,685.0,685.0,655.0,303900.0,2026-06-11,655.0,303900.0,-4.379562043795615,-4.379562043795615,-14.379084967320265,-22.941176470588232,-21.556886227544915,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RIMO,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RISE,1300.0,1040.0,25.0,1300.0,1300.0,1150.0,1215400.0,2026-06-11,1300.0,1215400.0,-13.33333333333333,-43.47826086956522,-80.36734682139279,82.36967035658034,-78.38202304120374,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RLCO,2420.0,2600.0,-6.923076923076921,2670.0,2670.0,2300.0,1387800.0,2026-06-11,2420.0,1387800.0,-46.22222222222222,-58.98305084745763,970.7964601769911,970.7964601769911,24.742268041237114,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RMKE,2060.0,2200.0,-6.36363636363636,2190.0,2190.0,1970.0,13106600.0,2026-06-11,2060.0,13106600.0,-36.82965224700203,-35.26020146941578,-48.90633558871228,307.57798779574006,-64.96434549476335,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RMKO,320.0,344.0,-6.976744186046513,338.0,346.0,294.0,10827700.0,2026-06-11,320.0,10827700.0,-29.20353982300885,-43.85964912280702,34.453781512605055,210.67961165048544,-31.034482758620683,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
ROCK,1470.0,1565.0,-6.070287539936103,1565.0,1800.0,1450.0,233600.0,2026-06-11,1470.0,233600.0,-39.00414937759336,-23.03664921465969,-11.178247734138969,483.3333333333333,-0.3389830508474523,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RODA,54.0,53.0,1.8867924528301883,53.0,56.0,52.0,6911500.0,2026-06-11,54.0,6911500.0,-27.027027027027028,-6.896551724137934,14.893617021276606,58.823529411764696,8.000000000000007,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RONY,775.0,850.0,-8.823529411764708,850.0,900.0,740.0,20900.0,2026-06-11,775.0,20900.0,-41.28787878787878,-64.93212669683258,-79.60526315789474,-74.08026755852843,-80.37974683544304,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
ROTI,570.0,570.0,0.0,575.0,590.0,560.0,2267400.0,2026-06-11,570.0,2267400.0,-6.5573770491803245,-15.042756176127114,-20.88356713885243,-23.743191793848716,-19.37178425135192,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RSCH,318.0,310.0,2.580645161290329,312.0,322.0,300.0,24100100.0,2026-06-11,318.0,24100100.0,27.200000000000003,-15.42553191489362,-18.877551020408166,-21.674876847290637,-22.4390243902439,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RSGK,725.0,710.0,2.1126760563380254,710.0,725.0,635.0,66100.0,2026-06-11,725.0,66100.0,-39.075630252100844,-26.02040816326531,-26.02040816326531,-26.02040816326531,-26.02040816326531,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RUIS,186.0,176.0,5.681818181818188,176.0,191.0,176.0,554200.0,2026-06-11,186.0,554200.0,-11.428571428571432,-29.007633587786263,-12.264150943396224,6.896551724137923,-26.77165354330708,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
RUNS,69.0,63.0,9.523809523809534,63.0,69.0,61.0,1543700.0,2026-06-11,69.0,1543700.0,-18.823529411764707,-18.823529411764707,-32.35294117647059,35.29411764705883,-24.17582417582418,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SAFE,302.0,302.0,0.0,288.0,302.0,288.0,436300.0,2026-06-11,302.0,436300.0,-13.714285714285712,-17.934782608695656,5.594405594405605,54.08163265306123,-20.94240837696335,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SAGE,24.0,26.0,-7.692307692307687,27.0,27.0,24.0,3238500.0,2026-06-11,24.0,3238500.0,-17.24137931034483,-27.27272727272727,-29.411764705882348,71.42857142857142,-31.428571428571427,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SAME,298.0,290.0,2.758620689655178,298.0,320.0,286.0,505800.0,2026-06-11,298.0,505800.0,-10.77844311377245,-5.095541401273884,-26.960784313725494,14.615384615384608,-18.131868131868135,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SAMF,266.0,272.0,-2.2058823529411797,270.0,270.0,266.0,8900.0,2026-06-11,266.0,8900.0,-16.35220125786163,-18.90243902439024,-15.822784810126578,-19.393939393939398,-14.193548387096778,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SAPX,206.0,236.0,-12.711864406779661,236.0,236.0,206.0,405200.0,2026-06-11,206.0,405200.0,-14.876033057851235,-17.600000000000005,-31.78807947019867,-39.053254437869825,-31.78807947019867,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SATU,270.0,268.0,0.746268656716409,268.0,270.0,266.0,580400.0,2026-06-11,270.0,580400.0,3.8461538461538547,5.46875,5.46875,22.72727272727273,3.8461538461538547,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SBAT,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2026-06-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SBMA,104.0,103.0,0.9708737864077666,103.0,106.0,102.0,239900.0,2026-06-11,104.0,239900.0,-11.111111111111116,-12.605042016806722,-22.388059701492537,-14.003366813894324,-21.212121212121215,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SCCO,2250.0,2220.0,1.3513513513513598,2270.0,2270.0,2200.0,45300.0,2026-06-11,2250.0,45300.0,-7.024793388429751,-2.1739130434782594,-5.462184873949583,6.458813226814453,-5.063291139240511,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SCMA,194.0,200.0,-3.0000000000000027,202.0,208.0,190.0,41896100.0,2026-06-11,194.0,41896100.0,-16.49928081187968,-10.690533599093843,-48.64705790166622,27.595649940281675,-40.63243671420995,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SCNP,140.0,141.0,-0.7092198581560294,141.0,147.0,137.0,100700.0,2026-06-11,140.0,100700.0,-13.043478260869568,-21.78770949720671,-13.043478260869568,-11.392405063291145,-13.043478260869568,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SCPI,29000.0,29000.0,0.0,29000.0,29000.0,29000.0,0.0,2026-06-11,29000.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SDMU,63.0,67.0,-5.970149253731338,67.0,68.0,62.0,3777500.0,2026-06-11,63.0,3777500.0,-35.71428571428571,-19.23076923076923,-38.834951456310684,152.0,-40.56603773584906,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SDPC,174.0,168.0,3.571428571428581,171.0,177.0,168.0,30000.0,2026-06-11,174.0,30000.0,-8.421052631578952,-7.446808510638303,-6.451612903225811,37.00787401574803,9.433962264150942,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SDRA,200.0,202.0,-0.990099009900991,202.0,204.0,200.0,730300.0,2026-06-11,200.0,730300.0,-20.63492063492064,-18.699186991869922,-29.5774647887324,-39.75903614457831,-29.5774647887324,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SEMA,93.0,97.0,-4.123711340206182,102.0,103.0,85.0,1242400.0,2026-06-11,93.0,1242400.0,-12.264150943396224,-1.0638297872340385,-25.6,6.896551724137923,-26.190476190476186,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SFAN,1960.0,1955.0,0.2557544757033181,1955.0,1960.0,1955.0,46000.0,2026-06-11,1960.0,46000.0,-0.5076142131979711,2.083333333333326,0.7712082262210762,1.5544041450777257,0.7712082262210762,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SGER,360.0,350.0,2.857142857142847,350.0,360.0,322.0,26715000.0,2026-06-11,360.0,26715000.0,4.651162790697683,-14.691943127962082,-13.461538461538458,4.651162790697683,-13.875598086124397,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SGRO,2850.0,3010.0,-5.3156146179402,3010.0,3100.0,2850.0,382200.0,2026-06-11,2850.0,382200.0,-9.235668789808916,-59.285714285714285,-62.37623762376238,14.457831325301207,-62.86644951140066,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SHID,675.0,675.0,0.0,650.0,675.0,635.0,10000.0,2026-06-11,675.0,10000.0,-8.163265306122447,-28.191489361702125,-24.157303370786522,-7.534246575342463,-25.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SHIP,1395.0,1395.0,0.0,1395.0,1395.0,1395.0,0.0,2026-06-11,1395.0,0.0,-35.01154658761485,-61.184976623029385,-72.88519857528088,-54.06656100916712,-71.08676914258267,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SICO,102.0,101.0,0.990099009900991,100.0,109.0,99.0,1034000.0,2026-06-11,102.0,1034000.0,-17.07317073170732,-30.93749945114056,-23.82812913959166,-7.0938474624326675,-20.3125,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SIDO,370.0,374.0,-1.0695187165775444,374.0,374.0,366.0,21557700.0,2026-06-11,370.0,21557700.0,-16.666666666666664,-25.27450962506346,-28.76635579031874,-21.477127600768664,-29.425926723611042,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SILO,2340.0,2300.0,1.7391304347825987,2320.0,2410.0,2300.0,217900.0,2026-06-11,2340.0,217900.0,1.7391304347825987,-13.970588235294112,-8.235294117647063,9.345794392523366,-11.026615969581755,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SIMA,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SIMP,510.0,515.0,-0.9708737864077666,510.0,520.0,496.0,13031500.0,2026-06-11,510.0,13031500.0,-20.93023255813954,-14.28571428571429,-16.393442622950815,23.445653399156498,-10.526315789473683,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SINI,9000.0,10000.0,-9.999999999999998,10000.0,10000.0,9000.0,877800.0,2026-06-11,9000.0,877800.0,-27.710843373493976,0.8403361344537785,-9.999999999999998,114.28571428571428,-40.39735099337748,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SIPD,710.0,725.0,-2.0689655172413834,690.0,720.0,690.0,6200.0,2026-06-11,710.0,6200.0,-21.978021978021978,-28.643216080402013,-4.697986577181212,-0.6993006993006978,-36.88888888888889,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SKBM,530.0,535.0,-0.9345794392523366,535.0,550.0,520.0,150300.0,2026-06-11,530.0,150300.0,-15.873015873015872,-29.801324503311257,6.425702811244971,47.22222222222223,-7.017543859649122,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SKLT,177.0,174.0,1.724137931034475,177.0,180.0,174.0,56600.0,2026-06-11,177.0,56600.0,-14.077669902912627,-26.57777711387603,-21.55745867976635,-0.24154711931818618,-26.57777711387603,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SKRN,326.0,330.0,-1.2121212121212088,336.0,348.0,314.0,203000.0,2026-06-11,326.0,203000.0,-27.83961464628376,-19.289804973199654,-45.0649935568528,-16.927554566614656,-36.92647552539876,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SKYB,51.0,51.0,0.0,51.0,51.0,51.0,0.0,2026-06-11,51.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SLIS,55.0,56.0,-1.7857142857142905,57.0,57.0,53.0,11520300.0,2026-06-11,55.0,11520300.0,-36.04651162790697,-27.631578947368418,-37.5,10.000000000000009,-43.29896907216495,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMAR,4440.0,4620.0,-3.8961038961038974,4650.0,4650.0,4420.0,35500.0,2026-06-11,4440.0,35500.0,-24.23740997843382,-13.06504346881674,-2.958411403308714,32.526824558982106,-0.711129542586042,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMBR,143.0,148.0,-3.378378378378377,148.0,149.0,140.0,2054500.0,2026-06-11,143.0,2054500.0,-24.37574561924485,-35.41822507979822,-51.02187405961027,-51.02187405961027,-49.32124582703836,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMCB,775.0,775.0,0.0,775.0,775.0,775.0,0.0,2026-06-11,775.0,0.0,4.9450095786620185,4.9450095786620185,4.9450095786620185,10.853113077491283,4.9450095786620185,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMDM,484.0,480.0,0.8333333333333304,500.0,500.0,474.0,34300.0,2026-06-11,484.0,34300.0,-17.96610169491526,-15.826086956521735,-42.38095238095239,-46.51933701657458,-42.38095238095239,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMDR,274.0,276.0,-0.7246376811594235,276.0,280.0,268.0,8118900.0,2026-06-11,274.0,8118900.0,-14.90683229813664,-21.71428571428572,-18.452380952380953,-10.633495219798872,-38.009049773755656,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMGA,60.0,64.0,-6.25,63.0,63.0,60.0,3459800.0,2026-06-11,60.0,3459800.0,-30.23255813953488,-33.333333333333336,-44.95412844036697,-29.411764705882348,-44.44444444444444,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMGR,1550.0,1625.0,-4.61538461538461,1600.0,1620.0,1520.0,17452900.0,2026-06-11,1550.0,17452900.0,-23.946611211070678,-37.52757055479017,-45.90016600284559,-45.71361314433767,-40.81559407671189,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMIL,240.0,232.0,3.4482758620689724,234.0,250.0,226.0,5655300.0,2026-06-11,240.0,5655300.0,-19.999999999999996,3.4482758620689724,-41.463414634146346,-3.8539676504505294,-32.58426966292135,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMKL,116.0,122.0,-4.918032786885251,122.0,122.0,112.0,112200.0,2026-06-11,116.0,112200.0,-26.729835099682997,-29.346624757663232,-32.55813953488372,-21.957557268553106,-31.782946292921487,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMKM,59.0,60.0,-1.6666666666666718,59.0,62.0,58.0,4609300.0,2026-06-11,59.0,4609300.0,-35.86956521739131,-42.15686274509803,-50.42016806722689,-23.376623376623375,-67.75956284153006,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMLE,91.0,100.0,-8.999999999999996,101.0,105.0,87.0,25134600.0,2026-06-11,91.0,25134600.0,-22.22222222222222,-34.53237410071942,-66.2962962962963,-30.000000000000004,-46.470588235294116,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMMA,23500.0,21500.0,9.302325581395344,20500.0,24500.0,20000.0,17100.0,2026-06-11,23500.0,17100.0,38.43888070692194,67.85714285714286,80.07662835249043,48.03149606299213,70.5989110707804,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMMT,1685.0,1635.0,3.0581039755351647,1650.0,1685.0,1620.0,34800.0,2026-06-11,1685.0,34800.0,-21.990740740740744,38.11475409836065,14.62585034013606,88.26815642458101,20.35714285714285,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMRA,290.0,282.0,2.8368794326241176,282.0,292.0,276.0,40113800.0,2026-06-11,290.0,40113800.0,-9.375,-12.121212121212121,-24.479166666666664,-27.904114730443496,-24.479166666666664,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMRU,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SMSM,1615.0,1625.0,-0.6153846153846176,1625.0,1635.0,1600.0,1858300.0,2026-06-11,1615.0,1858300.0,-13.172043010752688,-5.357999622149645,-5.90191966746807,-10.392351793029398,-6.439623477982359,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SNLK,234.0,240.0,-2.500000000000002,240.0,246.0,232.0,15193400.0,2026-06-11,234.0,15193400.0,-4.098360655737709,-17.021276595744684,-42.364532019704434,-57.83783783783784,-37.096774193548384,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOCI,300.0,306.0,-1.9607843137254943,300.0,312.0,292.0,7152900.0,2026-06-11,300.0,7152900.0,-33.62831858407079,-43.39622641509434,-1.9607843137254943,79.62806443652485,-48.275862068965516,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOFA,230.0,242.0,-4.958677685950407,240.0,250.0,222.0,4711100.0,2026-06-11,230.0,4711100.0,-38.829787234042556,-56.19047619047619,-50.85470085470085,289.8305084745763,-43.627450980392155,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOHO,1140.0,1165.0,-2.145922746781115,1165.0,1165.0,1105.0,19100.0,2026-06-11,1140.0,19100.0,-32.94117647058824,-43.84236453201971,-19.611292060000242,72.6868535427841,-19.333131498013966,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOLA,89.0,90.0,-1.1111111111111072,90.0,96.0,84.0,3809500.0,2026-06-11,89.0,3809500.0,-28.800000000000004,-23.275862068965512,-28.2258064516129,-38.38216721327582,-29.36507936507936,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SONA,2100.0,2120.0,-0.9433962264150941,2120.0,2170.0,2000.0,159600.0,2026-06-11,2100.0,159600.0,-7.079646017699115,-9.482758620689658,-8.296943231441045,-40.34090909090909,-1.869158878504673,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOSS,775.0,775.0,0.0,775.0,775.0,775.0,500.0,2026-06-11,775.0,500.0,-12.921348314606739,14.814814814814813,-8.284023668639051,78.57142857142858,-26.54028436018957,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOTS,630.0,645.0,-2.3255813953488413,605.0,750.0,600.0,846600.0,2026-06-11,630.0,846600.0,-30.000000000000004,-39.71291866028708,41.25560538116593,126.61870503597123,-55.6338028169014,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SOUL,32.0,32.0,0.0,32.0,34.0,31.0,601900.0,2026-06-11,32.0,601900.0,-31.914893617021278,-42.85714285714286,-68.93203883495146,-8.571428571428575,-58.44155844155844,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SPMA,199.0,197.0,1.0152284263959421,210.0,210.0,195.0,333800.0,2026-06-11,199.0,333800.0,-5.238095238095242,-7.009345794392519,-17.08333333333333,-4.185184643697015,-18.442622950819676,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SPRE,70.0,66.0,6.060606060606055,63.0,72.0,63.0,1191000.0,2026-06-11,70.0,1191000.0,-15.662650602409634,-11.392405063291145,-41.666666666666664,-61.111111111111114,-64.46700507614213,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SPTO,535.0,535.0,0.0,545.0,545.0,525.0,2440600.0,2026-06-11,535.0,2440600.0,-3.3898273327264805,-9.523810506849728,-12.977099085069376,-13.043478260869568,-11.627903694272291,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SQMI,43.0,45.0,-4.444444444444439,45.0,45.0,43.0,458700.0,2026-06-11,43.0,458700.0,-10.416666666666663,-31.746031746031743,0.0,-8.510638297872342,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SRAJ,11675.0,11675.0,0.0,11200.0,11675.0,11200.0,2900.0,2026-06-11,11675.0,2900.0,-10.19230769230769,-22.68211920529801,-31.22238586156112,208.86243386243387,-29.24242424242425,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SRIL,146.0,146.0,0.0,146.0,146.0,146.0,0.0,2026-06-11,146.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SRSN,62.0,60.0,3.3333333333333437,60.0,68.0,58.0,72449700.0,2026-06-11,62.0,72449700.0,-13.888888888888884,14.814814814814813,-4.61538461538461,26.530612244897966,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SRTG,1390.0,1370.0,1.4598540145985384,1370.0,1415.0,1355.0,4342800.0,2026-06-11,1390.0,4342800.0,-10.92279388238806,-1.124296413848891,-6.426781862563025,-7.3105003975181715,-4.313838455486218,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SSIA,1515.0,1525.0,-0.6557377049180357,1535.0,1565.0,1500.0,14565800.0,2026-06-11,1515.0,14565800.0,-11.403508771929827,34.66666666666667,-20.26315789473684,35.9657027005738,-9.009009009009006,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SSMS,730.0,750.0,-2.6666666666666616,760.0,765.0,710.0,11290300.0,2026-06-11,730.0,11290300.0,-39.91769547325102,-41.24610532522996,-53.836226584573524,-44.20493222666746,-49.964423816430916,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SSTM,406.0,376.0,7.978723404255317,470.0,470.0,374.0,2242600.0,2026-06-11,406.0,2242600.0,-30.000000000000004,-32.333333333333336,-71.70731707317073,118.2795698924731,-81.95555555555556,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
STAA,945.0,935.0,1.0695187165775444,935.0,950.0,920.0,5016800.0,2026-06-11,945.0,5016800.0,-16.803662537177487,-18.46096418089789,-25.846741656723935,28.718861212922995,-22.476144067809344,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
STAR,308.0,320.0,-3.749999999999998,320.0,324.0,308.0,106400.0,2026-06-11,308.0,106400.0,-51.11111111111111,-50.32258064516129,-1.2820512820512775,926.6666666666667,-27.014218009478675,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
STRK,68.0,67.0,1.4925373134328401,67.0,68.0,65.0,2163000.0,2026-06-11,68.0,2163000.0,-34.61538461538461,-42.85714285714286,-68.5185185185185,-4.225352112676061,-66.33663366336633,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
STTP,9500.0,9500.0,0.0,9450.0,9500.0,9325.0,900.0,2026-06-11,9500.0,900.0,-3.30788804071247,-5.472636815920396,-3.797468354430378,-9.090909090909093,-2.813299232736577,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SUGI,50.0,50.0,0.0,50.0,50.0,50.0,0.0,2026-06-11,50.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SULI,73.0,75.0,-2.6666666666666616,75.0,76.0,72.0,718400.0,2026-06-11,73.0,718400.0,-27.722772277227726,-27.0,-50.67567567567568,-23.958333333333336,-47.857142857142854,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SUNI,660.0,665.0,-0.7518796992481258,665.0,665.0,655.0,141900.0,2026-06-11,660.0,141900.0,6.451612903225801,-17.500000000000004,-19.018404907975462,-22.292488857442095,-20.958083832335326,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SUPA,615.0,660.0,-6.818181818181824,655.0,655.0,580.0,115853000.0,2026-06-11,615.0,115853000.0,-26.785714285714292,-27.2189349112426,-22.151898734177212,-22.151898734177212,-33.513513513513516,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SUPR,43850.0,43850.0,0.0,43850.0,43850.0,43850.0,0.0,2026-06-11,43850.0,0.0,0.0,0.0,0.0,0.0,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SURE,3000.0,2990.0,0.33444816053511683,2950.0,3230.0,2900.0,19100.0,2026-06-11,3000.0,19100.0,15.384615384615374,10.701107011070121,14.068441064638781,22.95081967213115,11.524163568773238,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SURI,57.0,56.0,1.7857142857142794,56.0,60.0,56.0,2239800.0,2026-06-11,57.0,2239800.0,-27.848101265822788,-3.3898305084745783,-43.00000000000001,-18.571428571428573,-37.362637362637365,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SWAT,16.0,16.0,0.0,16.0,16.0,16.0,0.0,2026-06-11,16.0,0.0,0.0,0.0,0.0,-19.999999999999996,0.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
SWID,86.0,88.0,-2.2727272727272707,88.0,93.0,82.0,720900.0,2026-06-11,86.0,720900.0,-24.561403508771928,-1.1494252873563204,-38.12949640287769,40.98360655737705,-36.76470588235294,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TALF,660.0,660.0,0.0,675.0,705.0,650.0,76700.0,2026-06-11,660.0,76700.0,-7.692307692307687,23.364485981308402,19.999999999999996,128.34165726895867,13.793103448275868,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TAMA,138.0,151.0,-8.609271523178808,153.0,165.0,134.0,4024100.0,2026-06-11,138.0,4024100.0,-41.02564102564102,22.123893805309724,245.00000000000003,430.7692307692308,181.6326530612245,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TAMU,19.0,18.0,5.555555555555558,19.0,19.0,19.0,8837200.0,2026-06-11,19.0,8837200.0,-29.629629629629626,-36.66666666666667,-40.625,26.66666666666666,-50.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TAPG,1370.0,1375.0,-0.363636363636366,1395.0,1430.0,1360.0,24515500.0,2026-06-11,1370.0,24515500.0,-22.694894719611046,-15.300496135216846,-9.250534019446333,58.37823970051195,-3.240629858750621,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TARA,28.0,29.0,-3.4482758620689613,28.0,29.0,28.0,379900.0,2026-06-11,28.0,379900.0,-12.5,-15.151515151515149,-17.647058823529417,179.99999999999997,-15.151515151515149,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TAXI,13.0,14.0,-7.14285714285714,15.0,15.0,13.0,10504300.0,2026-06-11,13.0,10504300.0,-23.529411764705888,-13.33333333333333,-27.77777777777778,85.71428571428572,-35.0,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TAYS,50.0,50.0,0.0,50.0,51.0,50.0,1423900.0,2026-06-11,50.0,1423900.0,-19.354838709677423,-15.254237288135597,-39.02439024390244,0.0,-35.89743589743589,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TBIG,1470.0,1530.0,-3.9215686274509776,1520.0,1530.0,1440.0,3080900.0,2026-06-11,1470.0,3080900.0,-0.3389830508474523,1.730103806228378,-25.94458438287154,-32.43257952816414,-43.46153846153846,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TBLA,580.0,585.0,-0.8547008547008517,585.0,590.0,570.0,798700.0,2026-06-11,580.0,798700.0,-17.14285714285714,-9.375,-18.881118881118887,-19.21074315383755,-14.70588235294118,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TBMS,1260.0,1170.0,7.692307692307687,1170.0,1260.0,1170.0,50400.0,2026-06-11,1260.0,50400.0,-5.263157894736848,-10.320284697508896,-7.692307692307687,45.79526694215716,-8.029197080291972,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
TCID,2860.0,2830.0,1.0600706713780994,2830.0,2860.0,2830.0,400.0,2026-06-11,2860.0,400.0,-0.694444444444442,-4.026845637583898,-4.983388704318936,21.18644067796611,-4.666666666666663,history cache snapshot,history cache snapshot,2026-06-13 01:06:00
